RCDTS,Report,School Name_x,District Name_x,School EntityID,School Type_x,#Dist Entity ID,ISBE Region,ROE Area,CohortYear,Tier,ROE Name,Participating?,NCESID,ROE_x,Type,School Name_y,District Name_y,City,County,District Type,District Size,School Type_y,Grades Served,Avg Class Size - All Grades,Summative Designation,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,% 8th Grade Passing Algebra 1,Student Attendance Rate,Student Mobility Rate,Chronically Truant Students,Student Chronic Truancy Rate,High School Dropout Rate - Total,High School 4-Year Graduation Rate - Total,Avg Class Size - All Grades.1,Avg Number of Days of Physical Education per Week Per Student,Total Teacher Headcount,Total Teacher FTE,Avg Teaching Exp,% Novice Teachers,Teacher Retention Rate,Teacher Attendace Rate,Teacher Evaluation Rate,Principal Turnover within 6 Years,Teacher Avg Salary,Admin Avg Salary,Five Essential Survey Effective Leaders,Five Essential Survey Leaders Level,Five Essential Survey Collaborative Teachers,Five Essential Survey Collaborative Teachers Level,Five Essential Survey Involved Families,Five Essential Survey Involved Families Level,Five Essential Survey Supportive Environment,Five Essential Survey Supportive Environment Level,Five Essential Survey Ambitious Instruction,Five Essential Survey Ambitious Instruction Level,Climate Survey Student Response Rate,Climate Survey Teacher Response Rate,# ELA Proficiency,# ELA Student Participation,# Math Proficiency,# Math Participation Total Student,ELA Growth Percentile - Total,Math Growth Percentile,# Science Proficiency,# Science Student Participation,% Science Proficiency,# 9th Grade on Track,% 9th Grade on Track,Chronic Absenteeism,# Students with Discipline Incidents,# Discipline Incidents,# Discipline Incidents - Expulsion: Received Educational Srvcs,# Discipline Incidents - Expulsion: Did not Receive Educational Srvcs,# Discipline Incidents - In-school Suspension,# Discipline Incidents - Out-of-School Suspension,# Discipline Incidents - Removal,State Name [Public School] Latest available year,School Name [Public School] 2021-22,StateID,ParticipatingSchools,Agency Name [Public School] 2021-22,Agency ID - NCES Assigned [Public School] Latest available year,Locale [Public School] 2021-22,Locale,FRL_percent,Female_percent,American Indian/Alaska Native Students [Public School] 2021-22,Asian or Asian/Pacific Islander Students [Public School] 2021-22,Hispanic Students [Public School] 2021-22,Black or African American Students [Public School] 2021-22,White Students [Public School] 2021-22,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22,Two or More Races Students [Public School] 2021-22,Pupil/Teacher Ratio [Public School] 2021-22,School size,Title I School Status [Public School] 2021-22,State School ID [Public School] 2021-22,State Agency ID [Public School] 2021-22,National School Lunch Program [Public School] 2021-22,Free and Reduced Lunch Students [Public School] 2021-22,Male Students [Public School] 2021-22,Female Students [Public School] 2021-22,American Indian/Alaska Native Students [Public School] 2021-22.1,Asian or Asian/Pacific Islander Students [Public School] 2021-22.1,Hispanic Students [Public School] 2021-22.1,Black or African American Students [Public School] 2021-22.1,White Students [Public School] 2021-22.1,Nat. Hawaiian or Other Pacific Isl. Students [Public School] 2021-22.1,Two or More Races Students [Public School] 2021-22.1,Total Race/Ethnicity [Public School] 2021-22,teacher_count,Pupil/Teacher Ratio [Public School] 2021-22.1,School Level (SY 2017-18 onward) [Public School] 2021-22,Lowest Grade Offered [Public School] 2021-22,Highest Grade Offered [Public School] 2021-22,ROE_y,ROE_AREA,ROE_AREA_Name,school_id,School Name,student_response_rate,teacher_response_rate,student_n,teacher_n,cdis1,colb,colr,inf3,innv,ins3,pgmc,pnfl,prt4,prti,qpd2,refd,scmt,sdis,socz,trpa,trpr,trte,tsaf,uexp,acno,clar,engg,engl,futr,humr,math,peer,perc,pres,prs2,rigr,safe1,scie,slap,stdy,trts,leaders,teachers,families,environment,instruction,5essentials_overall_score,net5e
280372290261001,Central Junior High- Kewanee CUSD 229,Central Junior High,Kewanee CUSD 229,12288,Middle/Jr. High,12286,28,2,2023,TComp,Northwest,280372290261001,172100005610.0,28.0,School,Central Junior High,Kewanee CUSD 229,Kewanee,Henry,UNIT,LARGE,MIDDLE SCHL,7 - 8,,Comprehensive,245.0,55.9,9.0,24.9,,,,9.8,14.3,13.1,5.3,75.1,4.1,49.2,90.6,16.7,57.0,21.3,,,19.6,3.0,,,,,87.8,,,1.0,,,53.0,3.0,41.0,3.0,23.0,2.0,21.0,2.0,39.0,2.0,99.6,94.7,132.0,243.0,26.0,244.0,70.8,45.1,56.0,135.0,41.8,,,35.2,2,2,,,1,1,,Illinois,Central Junior High,280372290261001,1,Kewanee CUSD 229,1721000,32-Town: Distant,3,0.7299270072992701,0.4635036496350365,,0.0036496350364963502,0.27007299270072993,0.09124087591240876,0.5802919708029197,0.0036496350364963502,0.051094890510948905,14.12,274,5-Title I schoolwide school,IL-28-037-2290-26-2803722901001,IL-28-037-2290-26,No,200,147,127,–,1,74,25,159,1,14,274,19.4,14.12,Middle,7th Grade,8th Grade,28,2.0,Northwest,3039.0,Central Junior High,99.6,94.7,241.0,19.0,23.0,45.0,48.0,52.0,25.0,51.0,59.0,55.0,1.0,26.0,44.0,39.0,22.0,17.0,94.0,13.0,48.0,45.0,31.0,,9.0,10.0,28.0,52.0,,35.0,62.0,15.0,32.0,26.0,1.0,15.0,9.0,49.0,,13.0,34.0,53.0,41.0,23.0,21.0,39.0,1.0,-3.0
300020010220001,Cairo Jr/Sr High School- Cairo USD 1,Cairo Jr/Sr High School,Cairo USD 1,736,"High School,Middle/Jr. High",735,30,6,2023,ISI/RNA,Southeast,300020010220001,170807000420.0,30.0,School,Cairo Jr/Sr High School,Cairo USD 1,Cairo,Alexander,UNIT,SMALL,HIGH SCHOOL,7 - 12,,Intensive,118.0,,85.6,,,,,,25.4,25.4,,99.2,15.3,0.0,82.7,12.3,99.0,78.6,,75.0,13.3,5.0,,,,,76.9,,,3.0,,,30.0,2.0,19.0,1.0,,0.0,38.0,2.0,53.0,3.0,88.5,68.8,1.0,66.0,0.0,65.0,29.9,38.5,7.0,41.0,17.5,11.0,91.7,69.8,44,74,,,,74,,Illinois,Cairo Jr/Sr High School,300020010220001,1,Cairo USD 1,1708070,32-Town: Distant,3,1.0,0.5132743362831859,,0.008849557522123894,,0.8407079646017699,0.07079646017699115,,0.07964601769911504,11.3,113,5-Title I schoolwide school,IL-30-002-0010-22-3000200100001,IL-30-002-0010-22,No,113,55,58,–,1,–,95,8,–,9,113,10,11.3,High,7th Grade,12th Grade,30,6.0,Southeast,1830.0,Cairo Jr/Sr High School,88.5,68.8,122.0,16.0,22.0,22.0,12.0,,3.0,24.0,47.0,,,45.0,46.0,58.0,14.0,1.0,18.0,10.0,18.0,1.0,18.0,,81.0,70.0,89.0,76.0,38.0,44.0,66.0,31.0,69.0,67.0,50.0,59.0,23.0,55.0,54.0,81.0,38.0,30.0,19.0,,38.0,53.0,1.0,-3.0
300020010222004,Cairo Elementary School- Cairo USD 1,Cairo Elementary School,Cairo USD 1,739,Elementary,735,30,6,2023,CSI/NA,Southeast,300020010222004,170807000424.0,30.0,School,Cairo Elementary School,Cairo USD 1,Cairo,Alexander,UNIT,SMALL,ELEMENTARY,PK - 6,,Comprehensive,182.0,8.8,75.8,,,,,14.3,20.3,20.3,,100.0,27.5,,87.1,13.3,87.0,61.3,,,20.4,4.0,,,,,84.4,,,2.0,,,45.0,3.0,37.0,2.0,36.0,2.0,60.0,4.0,58.0,3.0,86.8,85.7,2.0,97.0,1.0,97.0,44.4,44.5,4.0,32.0,12.5,,,46.2,8,10,,,,10,,Illinois,Cairo Elementary School,300020010222004,1,Cairo USD 1,1708070,32-Town: Distant,3,1.0,0.5460122699386503,,,,0.7791411042944786,0.07975460122699386,,0.1411042944785276,11.4,163,5-Title I schoolwide school,IL-30-002-0010-22-3000200102004,IL-30-002-0010-22,No,163,74,89,–,–,–,127,13,–,23,163,14.3,11.4,Elementary,Prekindergarten,6th Grade,30,6.0,Southeast,1829.0,Cairo Elementary School,86.8,85.7,76.0,28.0,20.0,19.0,24.0,37.0,17.0,52.0,41.0,41.0,29.0,31.0,60.0,61.0,47.0,9.0,62.0,38.0,50.0,36.0,32.0,,86.0,1.0,99.0,70.0,,41.0,78.0,54.0,78.0,76.0,30.0,58.0,27.0,1.0,,71.0,48.0,45.0,37.0,36.0,60.0,58.0,2.0,-1.0
300390950022008,Lewis School- Carbondale ESD 95,Lewis School,Carbondale ESD 95,9944,Elementary,9938,30,6,2023,TComp,Southeast,300390950022008,170834000452.0,30.0,School,Lewis School,Carbondale ESD 95,Carbondale,Jackson,ELEMENTARY,MEDIUM,ELEMENTARY,4 - 5,,Comprehensive,291.0,21.0,54.3,10.3,3.4,,,11.0,14.4,14.4,6.5,51.9,5.5,,90.6,14.9,78.0,23.8,,,21.2,3.0,,,,,89.3,,,2.0,,,38.0,2.0,18.0,1.0,21.0,2.0,46.0,3.0,46.0,3.0,97.4,99.9,70.0,290.0,28.0,289.0,53.8,45.3,64.0,143.0,45.4,,,35.6,27,50,,,8,42,,Illinois,Lewis School,300390950022008,1,Carbondale ESD 95,1708340,13-City: Small,1,0.545751633986928,0.4803921568627451,,0.026143790849673203,0.10130718954248366,0.5228758169934641,0.238562091503268,,0.1111111111111111,11.74,306,5-Title I schoolwide school,IL-30-039-0950-02-3003909502008,IL-30-039-0950-02,No,167,159,147,–,8,31,160,73,–,34,306,26.07,11.74,Elementary,4th Grade,5th Grade,30,6.0,Southeast,1849.0,Lewis School,97.4,99.9,273.0,26.0,6.0,5.0,13.0,40.0,36.0,37.0,22.0,37.0,14.0,1.0,13.0,8.0,16.0,1.0,99.0,13.0,52.0,44.0,1.0,,58.0,,65.0,59.0,,,60.0,,62.0,63.0,,50.0,26.0,,,44.0,39.0,38.0,18.0,21.0,46.0,46.0,1.0,-3.0
300391860261002,Murphysboro Middle School- Murphysboro CUSD 186,Murphysboro Middle School,Murphysboro CUSD 186,4499,Middle/Jr. High,4497,30,6,2023,TComp,Southeast,300391860261002,172761002926.0,30.0,School,Murphysboro Middle School,Murphysboro CUSD 186,Murphysboro,Jackson,UNIT,LARGE,MIDDLE SCHL,6 - 8,,Comprehensive,436.0,71.1,14.2,6.7,,,,7.1,20.0,20.0,3.0,99.5,2.5,0.0,88.1,9.5,74.0,16.0,,,23.3,5.0,,,,,84.7,,,2.0,,,,0.0,,0.0,,0.0,21.0,2.0,49.0,3.0,67.3,44.2,71.0,431.0,53.0,430.0,43.1,51.3,60.0,146.0,41.1,,,37.6,84,203,,,143,59,1,Illinois,Murphysboro Middle School,300391860261002,1,Murphysboro CUSD 186,1727610,31-Town: Fringe,3,0.9376443418013857,0.4226327944572748,,0.0023094688221709007,0.07159353348729793,0.17090069284064666,0.6812933025404158,,0.07390300230946882,12.37,433,5-Title I schoolwide school,IL-30-039-1860-26-3003918601002,IL-30-039-1860-26,No,406,250,183,–,1,31,74,295,–,32,433,35,12.37,Middle,6th Grade,8th Grade,30,6.0,Southeast,3471.0,Murphysboro Middle School,67.3,44.2,437.0,43.0,,,,,,,,,,,,,,,,,,,,,6.0,9.0,20.0,52.0,,43.0,63.0,2.0,26.0,33.0,19.0,19.0,19.0,51.0,,24.0,33.0,,,,21.0,49.0,2.0,-1.0
300391860262009,Carruthers Elementary School- Murphysboro CUSD 186,Carruthers Elementary School,Murphysboro CUSD 186,4503,Elementary,4497,30,6,2023,TComp,Southeast,300391860262009,172761005285.0,30.0,School,Carruthers Elementary School,Murphysboro CUSD 186,Murphysboro,Jackson,UNIT,LARGE,ELEMENTARY,3 - 5,,Comprehensive,399.0,65.7,15.8,8.3,,,,10.0,20.3,20.3,4.8,99.5,6.8,,92.4,7.5,58.0,13.7,,,19.9,3.0,,,,,81.3,,,2.0,,,48.0,3.0,36.0,2.0,40.0,3.0,54.0,3.0,47.0,3.0,84.6,85.7,72.0,407.0,70.0,406.0,38.8,41.1,57.0,132.0,43.2,,,25.4,19,58,,,36,22,Not Provided,Illinois,Carruthers Elementary School,300391860262009,1,Murphysboro CUSD 186,1727610,31-Town: Fringe,3,0.9467005076142132,0.46954314720812185,,,0.07360406091370558,0.1446700507614213,0.6852791878172588,,0.09644670050761421,11.59,394,5-Title I schoolwide school,IL-30-039-1860-26-3003918602009,IL-30-039-1860-26,No,373,209,185,–,–,29,57,270,–,38,394,34,11.59,Elementary,3rd Grade,5th Grade,30,6.0,Southeast,3467.0,Carruthers Elementary School,84.6,85.7,253.0,35.0,39.0,22.0,29.0,50.0,43.0,38.0,52.0,42.0,37.0,42.0,41.0,44.0,44.0,43.0,87.0,40.0,51.0,42.0,11.0,,67.0,,51.0,47.0,,,51.0,,62.0,47.0,,50.0,34.0,,,54.0,54.0,48.0,36.0,40.0,54.0,47.0,2.0,-1.0
300771010260001,Meridian High School- Meridian CUSD 101,Meridian High School,Meridian CUSD 101,4189,High School,4188,30,6,2023,CSI/NA,Southeast,300771010260001,172697002873.0,30.0,School,Meridian High School,Meridian CUSD 101,Mounds,Pulaski,UNIT,SMALL,HIGH SCHOOL,6 - 12,,Commendable,206.0,31.6,58.7,,,,,9.2,22.3,22.3,,97.1,12.1,0.0,87.2,17.5,108.0,44.6,,92.1,13.1,5.0,,,,,78.6,,,2.0,,,37.0,2.0,29.0,2.0,46.0,3.0,41.0,3.0,56.0,3.0,95.3,68.0,7.0,112.0,0.0,111.0,33.4,26.0,,,,35.0,89.7,47.1,24,46,,1,29,16,,Illinois,Meridian High School,300771010260001,1,Meridian CUSD 101,1726970,42-Rural: Distant,4,1.0,0.524822695035461,,,0.0070921985815602835,0.5319148936170213,0.36879432624113473,,0.09219858156028368,7.42,141,5-Title I schoolwide school,IL-30-077-1010-26-3007710100001,IL-30-077-1010-26,No,141,67,74,–,–,1,75,52,–,13,141,19,7.42,High,9th Grade,12th Grade,30,6.0,Southeast,3353.0,Meridian High School,95.3,68.0,191.0,25.0,63.0,34.0,24.0,36.0,1.0,21.0,47.0,60.0,47.0,44.0,51.0,33.0,16.0,10.0,62.0,30.0,42.0,21.0,35.0,23.0,90.0,60.0,99.0,62.0,71.0,54.0,88.0,45.0,83.0,63.0,30.0,51.0,27.0,62.0,69.0,84.0,44.0,37.0,29.0,46.0,41.0,56.0,2.0,-2.0
300771010262005,Meridian Elementary School- Meridian CUSD 101,Meridian Elementary School,Meridian CUSD 101,4190,Elementary,4188,30,6,2023,ISI/RNA,Southeast,300771010262005,172697002874.0,30.0,School,Meridian Elementary School,Meridian CUSD 101,Mounds,Pulaski,UNIT,SMALL,ELEMENTARY,PK - 5,,Intensive,236.0,37.7,47.0,,,,,11.9,18.6,18.6,,91.9,17.8,,88.4,20.5,58.0,32.8,,,20.2,5.0,,,,,78.4,,,2.0,,,42.0,3.0,35.0,2.0,42.0,3.0,64.0,4.0,58.0,3.0,99.9,99.9,9.0,87.0,3.0,87.0,42.5,25.3,5.0,26.0,19.2,,,48.5,52,92,,,81,11,,Illinois,Meridian Elementary School,300771010262005,1,Meridian CUSD 101,1726970,42-Rural: Distant,4,0.9543973941368078,0.504885993485342,,0.003257328990228013,0.006514657980456026,0.5276872964169381,0.3550488599348534,,0.10749185667752444,20.47,307,5-Title I schoolwide school,IL-30-077-1010-26-3007710102005,IL-30-077-1010-26,No,293,152,155,–,1,2,162,109,–,33,307,15,20.47,Elementary,Prekindergarten,8th Grade,30,6.0,Southeast,3352.0,Meridian Elementary School,99.9,99.9,47.0,14.0,47.0,19.0,33.0,34.0,25.0,39.0,48.0,31.0,41.0,64.0,43.0,9.0,45.0,35.0,81.0,54.0,48.0,36.0,50.0,,99.0,,97.0,61.0,,,53.0,,72.0,81.0,,47.0,29.0,,,80.0,57.0,42.0,35.0,42.0,64.0,58.0,3.0,0.0
300910370042002,Davie Elementary School- Anna CCSD 37,Davie Elementary School,Anna CCSD 37,2694,Elementary,2692,30,6,2023,CSI/NA,Southeast,300910370042002,170375000065.0,30.0,School,Davie Elementary School,Anna CCSD 37,Anna,Union,ELEMENTARY,MEDIUM,ELEMENTARY,3 - 4,,Comprehensive,112.0,87.5,,8.9,,,,,19.6,17.9,,58.0,14.3,,93.2,,,,,,20.7,2.0,,,,,83.3,,,1.0,,,56.0,3.0,27.0,2.0,44.0,3.0,43.0,3.0,31.0,2.0,57.9,85.7,11.0,124.0,15.0,124.0,29.3,34.8,,,,,,20.0,5,5,,,3,2,,Illinois,Davie Elem School,300910370042002,1,Anna CCSD 37,1703750,32-Town: Distant,3,0.5726495726495726,0.5128205128205128,,0.008547008547008548,0.06837606837606838,0.042735042735042736,0.8803418803418803,,,11.43,117,4-Title I schoolwide eligible school-No program,IL-30-091-0370-04-3009103702002,IL-30-091-0370-04,No,67,57,60,–,1,8,5,103,–,–,117,10.24,11.43,Elementary,3rd Grade,4th Grade,30,6.0,Southeast,1507.0,Davie Elementary School,57.9,85.7,57.0,14.0,52.0,20.0,32.0,51.0,24.0,30.0,68.0,49.0,46.0,43.0,31.0,56.0,17.0,18.0,78.0,37.0,73.0,34.0,5.0,,58.0,,51.0,10.0,,,31.0,,51.0,65.0,,10.0,36.0,,,48.0,27.0,56.0,27.0,44.0,43.0,31.0,2.0,-2.0
300910370042003,Lincoln Elementary School- Anna CCSD 37,Lincoln Elementary School,Anna CCSD 37,2695,Elementary,2692,30,6,2023,CSI/NA,West Central,300910370042003,170375000066.0,30.0,School,Lincoln Elementary School,Anna CCSD 37,Anna,Union,ELEMENTARY,MEDIUM,ELEMENTARY,PK - 2,,Comprehensive,206.0,88.8,,7.8,,,,,23.3,22.3,,45.6,7.3,,92.8,10.9,,,,,19.6,1.7,,,,,90.7,,,1.0,,,42.0,3.0,32.0,2.0,26.0,2.0,,0.0,,0.0,0.0,72.7,,,,,,,,,,,,22.1,3,4,,,1,3,,Illinois,Lincoln Elem School,300910370042003,1,Anna CCSD 37,1703750,32-Town: Distant,3,0.551219512195122,0.5073170731707317,,,0.06341463414634146,0.024390243902439025,0.9024390243902439,,0.00975609756097561,13.12,205,5-Title I schoolwide school,IL-30-091-0370-04-3009103702003,IL-30-091-0370-04,No,113,101,104,–,–,13,5,185,–,2,205,15.63,13.12,Elementary,Prekindergarten,5th Grade,47,2.0,Northwest,1508.0,Lincoln Elementary School,0.0,72.7,0.0,22.0,63.0,60.0,35.0,45.0,17.0,19.0,61.0,35.0,22.0,23.0,26.0,42.0,11.0,56.0,52.0,20.0,41.0,30.0,44.0,,,,,,,,,,,,,,,,,,,42.0,32.0,26.0,,,2.0,-2.0
310450460221003,Abbott Middle School- SD U-46,Abbott Middle School,SD U-46,2150,Middle/Jr. High,2144,31,1,2023,CSI/NA,Northeast,310450460221003,171371001664.0,31.0,School,Abbott Middle School,SD U-46,Elgin,Kane,UNIT,LARGE,MIDDLE SCHL,7 - 8,,Comprehensive,539.0,10.6,9.3,74.0,2.2,,,3.2,23.7,19.9,48.4,63.3,2.6,17.0,86.8,9.2,284.0,49.7,,,18.0,5.0,,,,,86.8,,,2.0,,,26.0,2.0,14.0,1.0,12.0,1.0,9.0,1.0,29.0,2.0,76.9,76.9,64.0,539.0,28.0,538.0,34.0,35.5,95.0,281.0,33.8,,,51.7,81,169,,,21,148,Not Provided,Illinois,Abbott Middle School,310450460221003,1,SD U-46,1713710,12-City: Mid-size,1,0.5805946791862285,0.5070422535211268,0.025039123630672927,0.017214397496087636,0.7120500782472613,0.09233176838810642,0.11424100156494522,,0.03912363067292645,14.23,639,5-Title I schoolwide school,IL-31-045-0460-22-3104504601003,IL-31-045-0460-22,No,371,315,324,16,11,455,59,73,–,25,639,44.92,14.23,Middle,7th Grade,8th Grade,31,1.0,Northeast,4236.0,Abbott Middle School,76.9,76.9,533.0,52.0,1.0,12.0,7.0,39.0,1.0,17.0,21.0,34.0,1.0,1.0,20.0,20.0,1.0,1.0,78.0,1.0,25.0,31.0,1.0,,1.0,1.0,9.0,57.0,,31.0,55.0,1.0,20.0,1.0,1.0,1.0,1.0,64.0,,3.0,12.0,26.0,14.0,12.0,9.0,29.0,1.0,-5.0
310450460221007,Larsen Middle School- SD U-46,Larsen Middle School,SD U-46,2154,Middle/Jr. High,2144,31,1,2023,TComp,Northeast,310450460221007,171371001689.0,31.0,School,Larsen Middle School,SD U-46,Elgin,Kane,UNIT,LARGE,MIDDLE SCHL,7 - 8,,Comprehensive,593.0,9.1,5.1,75.0,5.6,,,4.6,13.0,11.0,46.5,56.3,2.2,33.5,89.9,7.8,219.0,34.6,,,20.1,5.0,,,,,87.5,,,2.0,,,33.0,2.0,31.0,2.0,21.0,2.0,20.0,2.0,38.0,2.0,87.7,84.3,95.0,606.0,57.0,602.0,36.4,39.4,132.0,329.0,40.1,,,38.1,87,151,,,77,74,,Illinois,Larsen Middle School,310450460221007,1,SD U-46,1713710,12-City: Mid-size,1,0.5393759286775631,0.4962852897473997,0.029717682020802376,0.06835066864784546,0.6864784546805349,0.04606240713224369,0.12332838038632987,0.0014858841010401188,0.04457652303120357,15.23,673,5-Title I schoolwide school,IL-31-045-0460-22-3104504601007,IL-31-045-0460-22,No,363,339,334,20,46,462,31,83,1,30,673,44.2,15.23,Middle,7th Grade,8th Grade,31,1.0,Northeast,4268.0,Larsen Middle School,87.7,84.3,579.0,51.0,19.0,39.0,22.0,42.0,3.0,27.0,38.0,36.0,10.0,4.0,50.0,14.0,7.0,12.0,77.0,18.0,26.0,39.0,1.0,,11.0,14.0,40.0,48.0,,42.0,64.0,6.0,40.0,28.0,1.0,8.0,5.0,56.0,,7.0,22.0,33.0,31.0,21.0,20.0,38.0,1.0,-5.0
310450460221008,Tefft Middle School- SD U-46,Tefft Middle School,SD U-46,2155,Middle/Jr. High,2144,31,1,2023,TComp,Northeast,310450460221008,171371001691.0,31.0,School,Tefft Middle School,SD U-46,Streamwood,Kane,UNIT,LARGE,MIDDLE SCHL,7 - 8,,Comprehensive,884.0,11.5,6.9,73.6,5.1,,1.5,1.4,16.4,12.2,52.9,57.0,2.4,29.1,88.7,7.4,255.0,33.7,,,22.0,5.0,,,,,79.8,,,1.0,,,30.0,2.0,20.0,2.0,21.0,2.0,12.0,1.0,40.0,3.0,90.2,97.2,138.0,720.0,100.0,714.0,41.7,42.2,151.0,373.0,40.7,,,42.1,136,306,,,148,158,,Illinois,Tefft Middle School,310450460221008,1,SD U-46,1713710,21-Suburb: Large,2,0.6405648267008985,0.5173299101412067,0.02053915275994865,0.06033376123234917,0.6829268292682927,0.07958921694480103,0.12708600770218229,0.0038510911424903724,0.025673940949935817,12.18,779,5-Title I schoolwide school,IL-31-045-0460-22-3104504601008,IL-31-045-0460-22,No,499,376,403,16,47,532,62,99,3,20,779,63.97,12.18,Middle,7th Grade,8th Grade,31,1.0,Northeast,4288.0,Tefft Middle School,90.2,97.2,902.0,71.0,9.0,33.0,1.0,42.0,1.0,23.0,38.0,39.0,9.0,1.0,52.0,18.0,2.0,4.0,79.0,15.0,15.0,12.0,12.0,,17.0,1.0,38.0,53.0,,40.0,71.0,8.0,22.0,32.0,1.0,4.0,1.0,60.0,,10.0,8.0,30.0,20.0,21.0,12.0,40.0,1.0,-4.0
310450460221045,Canton Middle School- SD U-46,Canton Middle School,SD U-46,2157,Middle/Jr. High,2144,31,1,2023,TComp,Northeast,310450460221045,171371001705.0,31.0,School,Canton Middle School,SD U-46,Streamwood,Kane,UNIT,LARGE,MIDDLE SCHL,7 - 8,,Comprehensive,416.0,30.8,7.9,43.3,14.4,,,3.6,22.8,18.5,25.0,45.4,,33.2,90.5,6.1,105.0,18.8,,,25.0,5.0,,,,,85.4,,,2.0,,,52.0,3.0,51.0,3.0,36.0,2.0,9.0,1.0,15.0,1.0,98.2,72.9,121.0,537.0,79.0,535.0,36.6,35.1,132.0,290.0,45.7,,,33.1,90,269,,,230,39,,Illinois,Canton Middle School,310450460221045,1,SD U-46,1713710,21-Suburb: Large,2,0.4798657718120805,0.45805369127516776,0.020134228187919462,0.09228187919463088,0.5838926174496645,0.08389261744966443,0.18791946308724833,0.003355704697986577,0.028523489932885907,16.98,596,6-Not a Title I school,IL-31-045-0460-22-3104504601045,IL-31-045-0460-22,No,286,323,273,12,55,348,50,112,2,17,596,35.1,16.98,Middle,7th Grade,8th Grade,31,1.0,Northeast,4239.0,Canton Middle School,98.2,72.9,391.0,48.0,6.0,46.0,39.0,48.0,19.0,51.0,43.0,52.0,19.0,27.0,37.0,49.0,61.0,1.0,99.0,36.0,67.0,70.0,14.0,,5.0,1.0,11.0,19.0,,44.0,34.0,17.0,1.0,4.0,1.0,1.0,14.0,54.0,,7.0,15.0,52.0,51.0,36.0,9.0,15.0,1.0,-3.0
310450460222011,Channing Memorial Elementary School- SD U-46,Channing Memorial Elementary School,SD U-46,2163,Elementary,2144,31,1,2023,CSI/NA,Northeast,310450460222011,171371001668.0,31.0,School,Channing Memorial Elementary School,SD U-46,Elgin,Kane,UNIT,LARGE,ELEMENTARY,K - 6,,Comprehensive,362.0,5.5,7.2,84.3,,,,,19.1,17.4,73.2,71.8,7.2,,88.9,12.1,136.0,43.7,,,20.2,1.0,,,,,86.1,,,2.0,,,61.0,4.0,34.0,2.0,36.0,2.0,45.0,3.0,55.0,3.0,78.8,83.3,13.0,189.0,11.0,186.0,45.5,37.6,9.0,56.0,16.1,,,44.1,12,14,,,2,12,,Illinois,Channing Memorial Elem School,310450460222011,1,SD U-46,1713710,12-City: Mid-size,1,0.6840659340659341,0.4807692307692308,0.016483516483516484,,0.8461538461538461,0.06593406593406594,0.06043956043956044,,0.01098901098901099,10.96,364,5-Title I schoolwide school,IL-31-045-0460-22-3104504602011,IL-31-045-0460-22,No,249,189,175,6,–,308,24,22,–,4,364,33.2,10.96,Elementary,Kindergarten,6th Grade,31,1.0,Northeast,4243.0,Channing Memorial Elementary School,78.8,83.3,165.0,42.0,53.0,49.0,19.0,38.0,30.0,67.0,67.0,52.0,27.0,43.0,46.0,41.0,40.0,45.0,80.0,28.0,73.0,18.0,25.0,,63.0,66.0,58.0,58.0,,38.0,67.0,58.0,47.0,48.0,11.0,31.0,30.0,49.0,,33.0,40.0,61.0,34.0,36.0,45.0,55.0,2.0,-1.0
310450460222029,Parkwood Elementary School- SD U-46,Parkwood Elementary School,SD U-46,2180,Elementary,2144,31,1,2023,TComp,Northeast,310450460222029,171371001698.0,31.0,School,Parkwood Elementary School,SD U-46,Hanover Park,Kane,UNIT,LARGE,ELEMENTARY,K - 6,,Comprehensive,285.0,6.3,13.3,76.5,,,,,19.6,18.2,67.4,71.9,,,91.5,9.0,68.0,23.1,,,22.3,1.0,,,,,75.8,,,1.0,,,51.0,3.0,48.0,3.0,34.0,2.0,51.0,3.0,72.0,4.0,92.6,99.9,29.0,194.0,25.0,191.0,46.0,46.0,9.0,43.0,20.9,,,30.4,2,2,,,1,1,,Illinois,Parkwood Elem School,310450460222029,1,SD U-46,1713710,21-Suburb: Large,2,0.6797752808988764,0.4859550561797753,0.008426966292134831,0.03089887640449438,0.75,0.1151685393258427,0.07865168539325842,,0.016853932584269662,–,356,5-Title I schoolwide school,IL-31-045-0460-22-3104504602029,IL-31-045-0460-22,No,242,183,173,3,11,267,41,28,–,6,356,‡,–,Elementary,Kindergarten,6th Grade,31,1.0,Northeast,4279.0,Parkwood Elementary School,92.6,99.9,135.0,23.0,39.0,52.0,45.0,34.0,59.0,51.0,57.0,60.0,20.0,35.0,47.0,38.0,40.0,65.0,81.0,22.0,62.0,54.0,44.0,,68.0,15.0,71.0,72.0,,38.0,87.0,51.0,50.0,62.0,26.0,58.0,36.0,42.0,,45.0,49.0,51.0,48.0,34.0,51.0,72.0,3.0,0.0
